Ticker,Name,Weight,Shares,Price
CLVS UW Equity,Clovis Oncology Inc,--,--,6.54
STOK UW Equity,Stoke Therapeutics Inc,--,--,34.26
VMD UR Equity,Viemed Healthcare Inc,--,--,7.5
CDLX UQ Equity,Cardlytics Inc,--,--,127
COHR UW Equity,Coherent Inc,--,--,263.89
HLI UN Equity,Houlihan Lokey Inc,--,--,80.84
MSBI UW Equity,Midland States Bancorp Inc,--,--,26.79
MSON UQ Equity,Misonix Inc,--,--,22.46
ABEO UR Equity,Abeona Therapeutics Inc,--,--,1.69
BZH UN Equity,Beazer Homes USA Inc,--,--,19.39
LNT UW Equity,Alliant Energy Corp,--,--,57.13
HCCI UW Equity,Heritage-Crystal Clean Inc,--,--,29.21
WETF UW Equity,WisdomTree Investments Inc,--,--,6.29
CSII UW Equity,Cardiovascular Systems Inc,--,--,44.03
HRTX UR Equity,Heron Therapeutics Inc,--,--,16.62
ICPT UW Equity,Intercept Pharmaceuticals Inc,--,--,22.06
GLT UN Equity,Glatfelter Corp,--,--,14.15
XONE UW Equity,ExOne Co/The,--,--,23.02
ASTE UW Equity,Astec Industries Inc,--,--,64.87
PGTI UN Equity,PGT Innovations Inc,--,--,22.4
CARR UN Equity,Carrier Global Corp,--,--,47.06
YETI UN Equity,YETI Holdings Inc,--,--,92.07
OTIS UN Equity,Otis Worldwide Corp,--,--,81.65
EPZM UW Equity,Epizyme Inc,--,--,9.71
KEYS UN Equity,Keysight Technologies Inc,--,--,153.32
ACAD UW Equity,ACADIA Pharmaceuticals Inc,--,--,26.17
AVNS UN Equity,Avanos Medical Inc,--,--,38.83
KE UW Equity,Kimball Electronics Inc,--,--,21.73
IBTX UW Equity,Independent Bank Group Inc,--,--,76.14
NATH UW Equity,Nathan's Famous Inc,--,--,71.06
SRPT UW Equity,Sarepta Therapeutics Inc,--,--,80.4
CECE UW Equity,CECO Environmental Corp,--,--,7.34
BOOT UN Equity,Boot Barn Holdings Inc,--,--,84.49
CHMG UW Equity,Chemung Financial Corp,--,--,45.5
TRU UN Equity,TransUnion,--,--,111.11
IOVA UQ Equity,Iovance Biotherapeutics Inc,--,--,27.03
CASH UW Equity,Meta Financial Group Inc,--,--,52.42
ITIC UW Equity,Investors Title Co,--,--,170.6
MLAB UW Equity,Mesa Laboratories Inc,--,--,272.85
CENT UW Equity,Central Garden & Pet Co,--,--,55.98
GNL UN Equity,Global Net Lease Inc,--,--,18.54
UI UN Equity,Ubiquiti Inc,--,--,313.38
DK UN Equity,Delek US Holdings Inc,--,--,22.96
DMRC UW Equity,Digimarc Corp,--,--,33.18
ORBC UW Equity,ORBCOMM Inc,--,--,11.19
UTMD UW Equity,Utah Medical Products Inc,--,--,87
ADUS UW Equity,Addus HomeCare Corp,--,--,88.06
TREE UW Equity,LendingTree Inc,--,--,222.5
FRAF UR Equity,Franklin Financial Services Corp,--,--,30.5
RBBN UW Equity,Ribbon Communications Inc,--,--,7.81
SOI UN Equity,Solaris Oilfield Infrastructure Inc,--,--,9.92
PRTA UW Equity,Prothena Corp PLC,--,--,46.86
NWLI UW Equity,National Western Life Group Inc,--,--,230.12
LAND UQ Equity,Gladstone Land Corp,--,--,25.12
SGRY UW Equity,Surgery Partners Inc,--,--,67.05
PFGC UN Equity,Performance Food Group Co,--,--,48.9
FBIZ UW Equity,First Business Financial Services Inc,--,--,26.9
SPB UN Equity,Spectrum Brands Holdings Inc,--,--,85.44
ARNC UN Equity,Arconic Corp,--,--,36.26
AON UN Equity,Aon PLC,--,--,243.71
EVLO UW Equity,Evelo Biosciences Inc,--,--,14.3
SPOT UN Equity,Spotify Technology SA,--,--,266.38
SWTX UW Equity,SpringWorks Therapeutics Inc,--,--,84.89
STSA UQ Equity,Satsuma Pharmaceuticals Inc,--,--,7.25
ALRS UR Equity,Alerus Financial Corp,--,--,32.6
CURO UN Equity,Curo Group Holdings Corp,--,--,16.88
EQH UN Equity,Equitable Holdings Inc,--,--,30.97
MBIN UR Equity,Merchants Bancorp/IN,--,--,40.56
TH UR Equity,Target Hospitality Corp,--,--,4.16
VVV UN Equity,Valvoline Inc,--,--,32.95
EIGR UQ Equity,Eiger BioPharmaceuticals Inc,--,--,8.67
DRNA UW Equity,Dicerna Pharmaceuticals Inc,--,--,37.49
SMSI UR Equity,Smith Micro Software Inc,--,--,5.31
GRTX UQ Equity,Galera Therapeutics Inc,--,--,9.88
CNTG UQ Equity,Centogene NV,--,--,10.75
SGA UQ Equity,Saga Communications Inc,--,--,21.99
HTA UN Equity,Healthcare Trust of America Inc,--,--,28.01
NET UN Equity,Cloudflare Inc,--,--,104.84
OGS UN Equity,ONE Gas Inc,--,--,75.49
AZYO UQ Equity,Aziyo Biologics Inc,--,--,10.77
INSM UW Equity,Insmed Inc,--,--,28.94
RARE UW Equity,Ultragenyx Pharmaceutical Inc,--,--,93.83
MBUU UQ Equity,Malibu Boats Inc,--,--,74.22
AMKR UW Equity,Amkor Technology Inc,--,--,23.61
TRUE UW Equity,TrueCar Inc,--,--,5.7
EGHT UN Equity,8x8 Inc,--,--,28
Z UW Equity,Zillow Group Inc,--,--,118.61
MC UN Equity,Moelis & Co,--,--,56.17
RLGY UN Equity,Realogy Holdings Corp,--,--,17.67
HBNC UW Equity,Horizon Bancorp Inc/IN,--,--,17.81
RVMD UW Equity,REVOLUTION Medicines Inc,--,--,33.34
PATK UW Equity,Patrick Industries Inc,--,--,74.1
PPBI UW Equity,Pacific Premier Bancorp Inc,--,--,43
CARA UQ Equity,Cara Therapeutics Inc,--,--,14.68
ITCI UW Equity,Intra-Cellular Therapies Inc,--,--,41.5
WORK UN Equity,Slack Technologies Inc,--,--,44.2
LIN UN Equity,Linde PLC,--,--,285.11
STNE UW Equity,StoneCo Ltd,--,--,67.45
SMAR UN Equity,Smartsheet Inc,--,--,73.46
DOCU UW Equity,DocuSign Inc,--,--,279.2
GWRE UN Equity,Guidewire Software Inc,--,--,115.16
ATRO UW Equity,Astronics Corp,--,--,17.55
PASG UW Equity,Passage Bio Inc,--,--,13.96
SSTK UN Equity,Shutterstock Inc,--,--,102.84
MBII UR Equity,Marrone Bio Innovations Inc,--,--,1.72
NBHC UN Equity,National Bank Holdings Corp,--,--,37.77
IR UN Equity,Ingersoll Rand Inc,--,--,48.98
SRC UN Equity,Spirit Realty Capital Inc,--,--,48.85
BBCP UR Equity,Concrete Pumping Holdings Inc,--,--,8.84
CEMI UR Equity,Chembio Diagnostics Inc,--,--,3.15
EVOP UQ Equity,Evo Payments Inc,--,--,29.83
MSM UN Equity,MSC Industrial Direct Co Inc,--,--,89.96
BCAB UQ Equity,BioAtla Inc,--,--,42.75
UPST UW Equity,Upstart Holdings Inc,--,--,122.2
FANG UW Equity,Diamondback Energy Inc,--,--,96.31
SCPS UQ Equity,Scopus Biopharma Inc,--,--,6.96
DBX UW Equity,Dropbox Inc,--,--,30.21
VERI UQ Equity,Veritone Inc,--,--,20.81
NVCR UW Equity,Novocure Ltd,--,--,221.25
ODT UW Equity,Odonate Therapeutics Inc,--,--,3.65
MVBF UR Equity,MVB Financial Corp,--,--,43.95
NEO UR Equity,NeoGenomics Inc,--,--,46.41
QTRX UQ Equity,Quanterix Corp,--,--,61.34
VRCA UQ Equity,Verrica Pharmaceuticals Inc,--,--,11.43
VRAY UQ Equity,ViewRay Inc,--,--,6.56
TROX UN Equity,Tronox Holdings PLC,--,--,21.73
AVXL UR Equity,Anavex Life Sciences Corp,--,--,24.75
ORGS UR Equity,Orgenesis Inc,--,--,5.38
OOMA UN Equity,Ooma Inc,--,--,21
NARI UW Equity,Inari Medical Inc,--,--,96.7
BLPH UR Equity,Bellerophon Therapeutics Inc,--,--,5.38
VRM UW Equity,Vroom Inc,--,--,44.16
BCPC UW Equity,Balchem Corp,--,--,131.8
GSHD UW Equity,Goosehead Insurance Inc,--,--,120.25
GMS UN Equity,GMS Inc,--,--,48.25
USFD UN Equity,US Foods Holding Corp,--,--,38.58
AGIO UW Equity,Agios Pharmaceuticals Inc,--,--,56.72
SCWX UW Equity,SecureWorks Corp,--,--,20.73
SYRS UW Equity,Syros Pharmaceuticals Inc,--,--,5.57
ALLY UN Equity,Ally Financial Inc,--,--,50.75
